USER_ID,feat1,feat2,feat3,onehot1,onehot2,pca_0,pca_1,pca_2
user_2472,17.0,1,0.0,0,1,-0.1158262210214182,-0.3260365880861497,0.214398888633284
user_2473,37.0,1,4679.16,0,1,-0.0348486518490824,-0.0478238556854101,-0.0813983891132997
user_2474,20.0,1,399.95,1,0,-0.0087324381193651,-0.0082533625380715,-0.0096161555974761
user_2475,28.0,3,2479.71,0,1,-0.0091819743011807,-0.0086869216918021,-0.010174374175255
user_2476,19.0,2,65.31,1,0,-0.0601265350219508,-0.0967780099591847,-0.4867987843722361
user_4778,57.0,2,16166.36,0,1,-0.0185792983112114,-0.0170950365960119,-0.0181182675038179
user_2478,19.0,3,173.99,1,0,-0.0273493137478794,-0.0220210117251965,-0.026824948167886
user_2479,28.0,2,2245.73,0,1,-0.0073368797282105,-0.0068850348350426,-0.0079013034981332
user_2480,27.0,1,7474.0,1,0,-0.0175766826642066,-0.0179841532730525,-0.016038634726247
user_2481,21.0,1,283.24,0,1,-0.0323372491929997,-0.0247670891695206,-0.0308421181722808
user_2482,27.0,0,0.0,0,1,-0.0167647342194453,-0.0169050232770802,-0.0215527488741415
user_2483,46.0,1,253.47,0,1,-0.0087324381193651,-0.0082533625380715,-0.0096161555974761
user_2484,21.0,4,2629.26,1,0,-0.0075508346068478,-0.007093671611972,-0.0081584345360437
user_2485,22.0,1,497.95,1,0,-0.0348486518490824,-0.0478238556854101,-0.0813983891132997
user_2486,19.0,1,156.41,1,0,-0.0346639630029758,-0.0425550635008467,-0.0729990159239646
user_2487,53.0,1,14867.0,1,0,-0.0099429590499682,-0.0094857014729951,-0.0182380115396929
user_2488,27.0,2,8606.21,1,0,-0.0112894727577268,-0.0104233732514099,-0.0127717040978554
user_2489,65.0,3,52669.28,1,0,-0.011955060458026,-0.0100262116542784,-0.0147846492579703
user_2490,73.0,1,2727.07,0,1,-0.0379263897077516,-0.0237937058519379,-0.0372667748627681
user_2491,22.0,2,1960.47,0,1,-0.0323372491929997,-0.0247670891695206,-0.0308421181722808
user_2492,68.0,0,0.0,0,1,-0.0112894727577268,-0.0104233732514099,-0.0127717040978554
user_2493,26.0,1,5050.61,1,0,-0.0086826555435036,-0.0082017368984735,-0.0095508416003705
user_2494,22.0,1,1444.66,0,1,-0.0071665432622328,-0.0067192337292692,-0.0076978867539363
user_2495,24.0,2,2671.03,1,0,-0.0093505269858982,-0.0088826528794212,-0.0103460598444965
user_2496,37.0,0,0.0,1,0,-0.0108351820454095,-0.0105647140464813,-0.0148174985505997
user_3024,31.0,1,4252.01,0,1,-0.0185792983112114,-0.0170950365960119,-0.0181182675038179
user_2498,26.0,1,3757.62,1,0,-0.005265017931626,-0.0153984155426852,-0.0201356416210628
user_2499,30.0,1,3305.56,1,0,-0.0273493137478794,-0.0220210117251965,-0.026824948167886
user_2500,69.0,2,395.55,0,1,-0.005265017931626,-0.0153984155426852,-0.0201356416210628
user_2501,20.0,1,814.76,1,0,-0.1158262210214182,-0.3260365880861497,0.214398888633284
user_2502,56.0,2,1868.77,0,1,-0.0878111663434174,-0.1483133393119886,0.8095117208267392
user_2503,44.0,1,2876.0,0,1,-0.2327945103433476,0.9080443945905624,0.1172216103938166
user_2504,43.0,1,4784.61,0,1,-0.0601265350219508,-0.0967780099591847,-0.4867987843722361
user_2505,24.0,1,0.0,0,1,-0.0084849904936944,-0.0080087122986442,-0.0093047669353243
user_2506,28.0,3,54.87,0,1,-0.0348486518490824,-0.0478238556854101,-0.0813983891132997
user_2507,49.0,1,375.15,1,0,-0.0096207824814849,-0.009153323566055,-0.0108594831326201
user_2508,66.0,3,4381.2,1,0,-0.0387101084830282,-0.0571969806024211,-0.1189870565517403
user_2545,44.0,1,1607.78,1,0,-0.2327945103433476,0.9080443945905624,0.1172216103938166
user_2510,20.0,2,6.95,0,1,-0.0122661810319759,-0.0186017226904222,-0.0109915164365222
user_2511,29.0,1,13490.52,0,1,-0.0346639630029758,-0.0425550635008467,-0.0729990159239646
user_2512,38.0,1,4099.55,0,1,-0.0080906029944173,-0.007622157349417,-0.0088159495204993
user_2513,21.0,3,2615.5,0,1,-0.0087324381193651,-0.0082533625380715,-0.0096161555974761
user_2514,25.0,1,18.73,0,1,-0.0323372491929997,-0.0247670891695206,-0.0308421181722808
user_2914,39.0,2,2712.0,1,0,-0.0379263897077516,-0.0237937058519379,-0.0372667748627681
user_2516,49.0,2,40.2,1,0,-0.0167647342194453,-0.0169050232770802,-0.0215527488741415
user_2517,21.0,2,1015.21,0,1,-0.0601265350219508,-0.0967780099591847,-0.4867987843722361
user_2518,19.0,2,145.01,1,0,-0.0348486518490824,-0.0478238556854101,-0.0813983891132997
user_2519,27.0,1,7060.0,1,0,-0.012486999195049,-0.0108536467923297,-0.0132274726645442
user_2520,21.0,1,65.62,1,0,-0.0387101084830282,-0.0571969806024211,-0.1189870565517403
user_2521,22.0,2,3728.06,1,0,0.9517677023948826,0.1469317379714371,0.0742968144818524
user_3701,55.0,0,0.0,0,1,-0.0114727747674654,-0.0103172157046422,-0.0173805138587653
user_2523,28.0,2,33217.43,0,1,-0.0109674361701455,-0.0105663526564223,-0.012107148043324
user_2524,25.0,1,6443.13,0,1,-0.0090123088833545,-0.0085307342592019,-0.0099702107653989
user_2525,21.0,1,3520.0,0,1,-0.0073638046612487,-0.0069112685897419,-0.007933562897819
user_2526,52.0,1,9028.24,1,0,0.9517677023948826,0.1469317379714371,0.0742968144818524
user_2527,22.0,1,3655.49,1,0,-0.0114727747674654,-0.0103172157046422,-0.0173805138587653
user_2528,52.0,2,2477.2,1,0,-0.0093843623256394,-0.0089005060659201,-0.0104213697715555
user_2529,20.0,1,267.57,1,0,-0.0379263897077516,-0.0237937058519379,-0.0372667748627681
user_2530,22.0,1,386.33,1,0,-0.0167647342194453,-0.0169050232770802,-0.0215527488741415
user_2531,30.0,1,13385.25,1,0,-0.0086330924178821,-0.0158957118566247,-0.0101277707252898
user_2532,17.0,2,150.22,1,0,-0.0093505269858982,-0.0088826528794212,-0.0103460598444965
user_2533,30.0,2,5997.68,1,0,-0.010617110569037,-0.0101827094183631,-0.0129467964320136
user_2534,20.0,1,0.0,1,0,-0.008360831010604,-0.0078875828322115,-0.0091465578432054
user_4809,62.0,1,9932.0,0,1,-0.0098713109392396,-0.009516561950906,-0.011186468353045
user_2536,71.0,0,0.0,0,1,-0.0086733185509539,-0.0197995838860359,-0.0179386126902791
user_2537,68.0,4,42.36,0,1,-0.0601265350219508,-0.0967780099591847,-0.4867987843722361
user_2538,21.0,1,0.0,0,1,-0.0387101084830282,-0.0571969806024211,-0.1189870565517403
user_2539,41.0,1,4412.54,0,1,-0.0601265350219508,-0.0967780099591847,-0.4867987843722361
user_2540,33.0,2,8564.64,0,1,-0.0118307136655583,-0.0140374616994449,-0.0151403630572832
user_2541,18.0,1,123.56,0,1,-0.0112894727577268,-0.0104233732514099,-0.0127717040978554
user_2542,21.0,2,566.69,1,0,-0.0088636778814499,-0.008374195957983,-0.0097698736337095
user_2543,52.0,0,0.0,1,0,-0.0114063668448765,-0.0110580436371568,-0.0132073327007175
user_2544,17.0,2,442.53,0,1,-0.0185792983112114,-0.0170950365960119,-0.0181182675038179
user_2545,44.0,1,1607.78,1,0,-0.2327945103433476,0.9080443945905624,0.1172216103938166
user_2546,24.0,1,1951.0,1,0,-0.0112894727577268,-0.0104233732514099,-0.0127717040978554
user_4526,23.0,1,5517.74,1,0,-0.0346639630029758,-0.0425550635008467,-0.0729990159239646
user_2548,20.0,3,160.68,0,1,-0.0167647342194453,-0.0169050232770802,-0.0215527488741415
user_2549,33.0,1,903.24,0,1,-0.0102253721111038,-0.0096713378674832,-0.0119876955579217
user_2550,34.0,1,1056.0,0,1,-0.0404245471631254,-0.0340881597333485,-0.0534362756543944
user_2551,27.0,2,2553.41,0,1,-0.007459611395253,-0.0070046650008452,-0.0080485790583295
user_2552,66.0,2,634.24,0,1,-0.0072704196276427,-0.0068203127240989,-0.0078218013700334
user_2553,24.0,1,272.17,1,0,-0.0079943233176376,-0.0075273874272482,-0.0086975538846104
user_2554,26.0,1,0.0,1,0,-0.0323372491929997,-0.0247670891695206,-0.0308421181722808
user_2555,24.0,4,2085.62,0,1,-0.010617110569037,-0.0101827094183631,-0.0129467964320136
user_2556,25.0,2,389.27,1,0,-0.005265017931626,-0.0153984155426852,-0.0201356416210628
user_2557,21.0,1,1685.0,1,0,-0.0323372491929997,-0.0247670891695206,-0.0308421181722808
user_2558,31.0,0,0.0,1,0,-0.0110412228001176,-0.0105134672199618,-0.0125342715018259
user_2559,36.0,1,2491.6,0,1,-0.0090123088833545,-0.0085307342592019,-0.0099702107653989
user_2560,21.0,1,161.03,0,1,-0.0107481274432171,-0.0105632372436928,-0.0119991442011091
user_3577,74.0,1,0.0,0,1,-0.007459611395253,-0.0070046650008452,-0.0080485790583295
user_3577,74.0,1,0.0,0,1,-0.007459611395253,-0.0070046650008452,-0.0080485790583295
user_2563,27.0,1,1857.57,1,0,-0.0093505269858982,-0.0088826528794212,-0.0103460598444965
user_2564,31.0,1,5244.94,0,1,-0.0346639630029758,-0.0425550635008467,-0.0729990159239646
user_2565,53.0,1,2361.17,0,1,-0.0110412228001176,-0.0105134672199618,-0.0125342715018259
user_2566,30.0,1,2253.43,1,0,0.9517677023948826,0.1469317379714371,0.0742968144818524
user_2567,22.0,2,759.81,1,0,-0.0348486518490824,-0.0478238556854101,-0.0813983891132997
user_2568,26.0,1,4948.54,0,1,-0.0601265350219508,-0.0967780099591847,-0.4867987843722361
user_4975,81.0,0,0.0,0,1,-0.0088483791910534,-0.0083592791429532,-0.0097566592419189
user_2570,23.0,1,253.75,0,1,-0.0258903659074592,-0.018640717609547,-0.0240270493883347
user_4831,50.0,2,1661.2,0,1,-0.0878111663434174,-0.1483133393119886,0.8095117208267392
user_2572,33.0,1,1353.61,1,0,-0.0346639630029758,-0.0425550635008467,-0.0729990159239646
user_2573,57.0,1,127.14,1,0,-0.0075579433434233,-0.0071006143787817,-0.0081670015514172
user_2574,58.0,1,1423.0,1,0,-0.005265017931626,-0.0153984155426852,-0.0201356416210628
user_2575,35.0,3,1104.59,1,0,-0.0115013497161284,-0.0113917786949927,-0.0128558522620594
user_2576,30.0,1,22348.87,1,0,-0.0878111663434174,-0.1483133393119886,0.8095117208267392
user_2577,20.0,1,572.8,1,0,-0.0081979229051727,-0.0077288849881906,-0.008947551338529
user_2578,39.0,1,7879.83,0,1,-0.0273493137478794,-0.0220210117251965,-0.026824948167886
user_2579,33.0,2,25895.04,0,1,-0.0404245471631254,-0.0340881597333485,-0.0534362756543944
user_2580,23.0,4,810.47,1,0,-0.0185792983112114,-0.0170950365960119,-0.0181182675038179
user_2581,20.0,2,149.09,0,1,-0.0093505269858982,-0.0088826528794212,-0.0103460598444965
user_3598,21.0,1,71.43,0,1,-0.0109674361701455,-0.0105663526564223,-0.012107148043324
user_2583,12.0,1,0.0,0,1,-0.0323372491929997,-0.0247670891695206,-0.0308421181722808
user_2584,25.0,3,1681.72,1,0,-0.1158262210214182,-0.3260365880861497,0.214398888633284
user_2585,21.0,1,1965.09,1,0,-0.0878111663434174,-0.1483133393119886,0.8095117208267392
user_2586,17.0,1,47.65,1,0,-0.0096207824814849,-0.009153323566055,-0.0108594831326201
user_2587,19.0,1,110.08,0,1,-0.0102253721111038,-0.0096713378674832,-0.0119876955579217
user_2588,33.0,1,3849.49,0,1,-0.0088483791910534,-0.0083592791429532,-0.0097566592419189
user_2589,24.0,1,2603.77,0,1,-0.0323372491929997,-0.0247670891695206,-0.0308421181722808
user_2590,30.0,1,20171.31,1,0,-0.0103523456949801,-0.0098913867432161,-0.0142153327193676
user_2591,30.0,4,2917.84,1,0,-0.0069133922900943,-0.0064733266082029,-0.0073976492250428
user_2592,25.0,2,4305.55,0,1,-0.1158262210214182,-0.3260365880861497,0.214398888633284
user_2593,46.0,2,267937.43,0,1,-0.0273493137478794,-0.0220210117251965,-0.026824948167886
user_2594,38.0,1,0.0,1,0,-0.0387101084830282,-0.0571969806024211,-0.1189870565517403
user_2595,25.0,3,713.13,1,0,-0.0092287310245314,-0.0087368652151751,-0.010250728981504
user_2596,69.0,0,0.0,0,1,-0.0081979229051727,-0.0077288849881906,-0.008947551338529
user_2597,18.0,2,0.0,1,0,-0.0115013497161284,-0.0113917786949927,-0.0128558522620594
user_2598,24.0,3,6080.17,1,0,-0.0258903659074592,-0.018640717609547,-0.0240270493883347
user_2599,53.0,2,4874.2,0,1,-0.0081399233471,-0.0076702167052186,-0.0088757634038523
user_2600,66.0,0,0.0,1,0,-0.0099429590499682,-0.0094857014729951,-0.0182380115396929
user_4440,37.0,2,26461.12,1,0,-0.0164352517593696,-0.0148182212635881,-0.012404819093614
user_2602,34.0,1,15860.97,0,1,-0.0110412228001176,-0.0105134672199618,-0.0125342715018259
user_2603,24.0,2,1749.29,1,0,-0.010617110569037,-0.0101827094183631,-0.0129467964320136
user_2604,27.0,1,4786.73,0,1,-0.0102253721111038,-0.0096713378674832,-0.0119876955579217
user_2605,23.0,1,2608.73,0,1,-0.0878111663434174,-0.1483133393119886,0.8095117208267392
user_2606,71.0,0,0.0,0,1,-0.0149586762748768,-0.0120176864765631,-0.0152057951603293
user_2607,28.0,1,6246.47,0,1,-0.0164352517593696,-0.0148182212635881,-0.012404819093614
user_2608,23.0,1,5883.59,0,1,-0.0379263897077516,-0.0237937058519379,-0.0372667748627681
user_2609,21.0,1,1049.0,1,0,-0.0109674361701455,-0.0105663526564223,-0.012107148043324
user_2610,18.0,3,4.06,1,0,-0.0114063668448765,-0.0110580436371568,-0.0132073327007175
user_2611,20.0,1,2338.65,1,0,-0.0092314892715888,-0.0087729065689227,-0.0102028676243533
user_2612,50.0,2,75.74,1,0,-0.0164352517593696,-0.0148182212635881,-0.012404819093614
user_2613,21.0,2,28.89,1,0,-0.0086733185509539,-0.0197995838860359,-0.0179386126902791
user_2614,30.0,2,2392.54,0,1,-0.0096207824814849,-0.009153323566055,-0.0108594831326201
user_2615,67.0,1,234.69,0,1,-0.0258903659074592,-0.018640717609547,-0.0240270493883347
user_2616,25.0,2,746.92,1,0,-0.0167647342194453,-0.0169050232770802,-0.0215527488741415
user_2617,69.0,0,0.0,0,1,-0.0087806835870087,-0.0083099845385708,-0.0096888283439829
user_2618,18.0,4,101.97,1,0,-0.0387101084830282,-0.0571969806024211,-0.1189870565517403
user_4948,23.0,2,2155.27,1,0,-0.0348486518490824,-0.0478238556854101,-0.0813983891132997
user_2620,24.0,2,2852.55,0,1,-0.0118307136655583,-0.0140374616994449,-0.0151403630572832
user_2621,25.0,1,541.1,0,1,-0.1158262210214182,-0.3260365880861497,0.214398888633284
user_2622,28.0,1,1856.61,0,1,-0.0118307136655583,-0.0140374616994449,-0.0151403630572832
user_2623,52.0,1,3024.87,1,0,-0.0086826555435036,-0.0082017368984735,-0.0095508416003705
user_2624,47.0,1,2127.86,0,1,-0.0084479178743021,-0.0079706617595626,-0.0092561845507921
user_4934,27.0,0,0.0,1,0,-0.0110412228001176,-0.0105134672199618,-0.0125342715018259
user_2626,26.0,1,109.68,1,0,-0.0878111663434174,-0.1483133393119886,0.8095117208267392
user_2627,19.0,1,17.92,1,0,-0.010617110569037,-0.0101827094183631,-0.0129467964320136
user_2628,20.0,3,176.44,1,0,-0.0068896461666672,-0.0064502911241961,-0.0073696119503279
user_2629,24.0,2,8013.62,0,1,-0.005265017931626,-0.0153984155426852,-0.0201356416210628
user_2630,56.0,1,17072.04,0,1,-0.0090123088833545,-0.0085307342592019,-0.0099702107653989
user_4618,48.0,2,10655.65,1,0,-0.0323372491929997,-0.0247670891695206,-0.0308421181722808
user_2632,38.0,3,2302.35,1,0,-0.0175766826642066,-0.0179841532730525,-0.016038634726247
user_2633,19.0,2,864.75,1,0,-0.0109696425553003,-0.0100493932486973,-0.0128669460992046
user_2634,43.0,3,1251.37,1,0,-0.0387101084830282,-0.0571969806024211,-0.1189870565517403
user_2635,58.0,2,1.46,1,0,-0.0387101084830282,-0.0571969806024211,-0.1189870565517403
user_2636,23.0,3,3362.76,1,0,-0.0107481274432171,-0.0105632372436928,-0.0119991442011091
user_2637,21.0,3,2212.38,0,1,0.9517677023948826,0.1469317379714371,0.0742968144818524
user_2638,67.0,1,62.37,0,1,-0.0404245471631254,-0.0340881597333485,-0.0534362756543944
user_2639,56.0,1,4329.11,0,1,-0.011955060458026,-0.0100262116542784,-0.0147846492579703
user_2640,25.0,2,1465.68,1,0,-0.010617110569037,-0.0101827094183631,-0.0129467964320136
user_2641,27.0,1,18781.61,0,1,-0.0258903659074592,-0.018640717609547,-0.0240270493883347
user_2642,21.0,1,1540.31,0,1,-0.0081979229051727,-0.0077288849881906,-0.008947551338529
user_2643,59.0,1,3323.08,0,1,-0.0110412228001176,-0.0105134672199618,-0.0125342715018259
user_2644,21.0,1,590.8,0,1,-0.0175766826642066,-0.0179841532730525,-0.016038634726247
user_2645,23.0,1,3181.63,1,0,-0.0088636778814499,-0.008374195957983,-0.0097698736337095
user_2646,17.0,1,54.3,1,0,-0.0114063668448765,-0.0110580436371568,-0.0132073327007175
user_2647,21.0,2,224.74,0,1,-0.0079311600524753,-0.0074656824879719,-0.0086199932900905
user_2648,28.0,1,2786.0,1,0,-0.0088483791910534,-0.0083592791429532,-0.0097566592419189
user_2649,27.0,1,25.69,0,1,-0.1158262210214182,-0.3260365880861497,0.214398888633284
user_2650,28.0,1,1364.92,0,1,-0.0404245471631254,-0.0340881597333485,-0.0534362756543944
user_2651,59.0,1,4619.99,0,1,-0.0185792983112114,-0.0170950365960119,-0.0181182675038179
user_2652,44.0,2,6053.37,0,1,-0.0110412228001176,-0.0105134672199618,-0.0125342715018259
user_2653,24.0,2,1644.04,1,0,-0.0090123088833545,-0.0085307342592019,-0.0099702107653989
user_2654,15.0,1,159.69,1,0,-0.0323372491929997,-0.0247670891695206,-0.0308421181722808
user_2655,17.0,1,137.42,1,0,-0.1158262210214182,-0.3260365880861497,0.214398888633284
user_4199,41.0,2,2920.0,0,1,-0.0122661810319759,-0.0186017226904222,-0.0109915164365222
user_2657,23.0,1,1202.38,1,0,-0.0089555046774062,-0.0084569917613837,-0.0099135114357335
user_2658,40.0,2,31510.51,0,1,-0.0098713109392396,-0.009516561950906,-0.011186468353045
user_2659,33.0,2,0.0,1,0,-0.0081399233471,-0.0076702167052186,-0.0088757634038523
user_2660,20.0,2,2243.87,0,1,-0.0088483791910534,-0.0083592791429532,-0.0097566592419189
user_2661,31.0,2,1519.4,1,0,-0.0379263897077516,-0.0237937058519379,-0.0372667748627681
user_2662,47.0,1,1257.0,0,1,-0.005265017931626,-0.0153984155426852,-0.0201356416210628
user_2663,29.0,1,3187.8,1,0,-0.012486999195049,-0.0108536467923297,-0.0132274726645442
user_2664,16.0,1,43.54,1,0,-0.0167647342194453,-0.0169050232770802,-0.0215527488741415
user_2665,31.0,1,288.79,0,1,-0.0164352517593696,-0.0148182212635881,-0.012404819093614
user_2666,22.0,1,0.0,1,0,-0.0073638046612487,-0.0069112685897419,-0.007933562897819
user_2667,65.0,1,0.0,1,0,-0.0258903659074592,-0.018640717609547,-0.0240270493883347
user_2668,26.0,1,4485.43,0,1,-0.0078001968805587,-0.0073374205366996,-0.0084604901454722
user_2669,53.0,4,593.11,0,1,-0.0323372491929997,-0.0247670891695206,-0.0308421181722808
user_2670,22.0,2,2596.44,1,0,-0.0114063668448765,-0.0110580436371568,-0.0132073327007175
user_2671,26.0,1,2879.98,1,0,-0.0387101084830282,-0.0571969806024211,-0.1189870565517403
user_2672,29.0,3,19800.83,0,1,-0.0348486518490824,-0.0478238556854101,-0.0813983891132997
user_2673,19.0,1,677.42,1,0,-0.0092059068570131,-0.008735017320723,-0.0102046564538684
user_2674,48.0,1,5123.52,1,0,-0.0346639630029758,-0.0425550635008467,-0.0729990159239646
user_2675,41.0,1,2499.41,0,1,-0.0175766826642066,-0.0179841532730525,-0.016038634726247
user_2676,23.0,1,1849.02,1,0,-0.0086733185509539,-0.0197995838860359,-0.0179386126902791
user_2677,30.0,1,78.65,1,0,-0.0112894727577268,-0.0104233732514099,-0.0127717040978554
user_2678,31.0,1,2872.57,0,1,-0.0878111663434174,-0.1483133393119886,0.8095117208267392
user_2679,20.0,1,1330.22,0,1,-0.0075579340509834,-0.0071006184739521,-0.008166994845372
user_2680,34.0,6,363.17,1,0,-0.0108351820454095,-0.0105647140464813,-0.0148174985505997
user_2681,20.0,1,471.91,1,0,0.9517677023948826,0.1469317379714371,0.0742968144818524
user_2682,74.0,0,0.0,0,1,-0.0091819743011807,-0.0086869216918021,-0.010174374175255
user_2683,22.0,3,767.89,0,1,-0.0099429590499682,-0.0094857014729951,-0.0182380115396929
user_2684,75.0,1,295.0,0,1,-0.0086733185509539,-0.0197995838860359,-0.0179386126902791
user_2685,18.0,2,858.43,0,1,-0.1158262210214182,-0.3260365880861497,0.214398888633284
user_2686,20.0,2,430.6,1,0,-0.2327945103433476,0.9080443945905624,0.1172216103938166
user_2687,21.0,2,2224.9,0,1,-0.0105784471602583,-0.0195911102927138,-0.0254228584729996
user_2688,29.0,2,25867.02,1,0,-0.0102284170793531,-0.0097257664646731,-0.0111693331518933
user_2689,47.0,1,4445.91,0,1,-0.0148144388868384,-0.0103768234202338,-0.0172296515364203
user_2690,27.0,3,2299.23,0,1,-0.0387101084830282,-0.0571969806024211,-0.1189870565517403
user_2691,18.0,2,163.72,0,1,-0.010617110569037,-0.0101827094183631,-0.0129467964320136
user_2692,53.0,1,2879.0,0,1,-0.0086330924178821,-0.0158957118566247,-0.0101277707252898
user_2693,52.0,2,23.46,0,1,-0.0092314892715888,-0.0087729065689227,-0.0102028676243533
user_2694,27.0,3,270.65,0,1,-0.0084479178743021,-0.0079706617595626,-0.0092561845507921
user_2695,54.0,1,4295.43,0,1,-0.0379263897077516,-0.0237937058519379,-0.0372667748627681
user_2696,33.0,2,2133.33,1,0,-0.0077850734756643,-0.0073225927962721,-0.0084421469461525
user_2697,54.0,1,134310.52,0,1,-0.0086330924178821,-0.0158957118566247,-0.0101277707252898
user_2698,17.0,2,129.01,1,0,-0.0077850734756643,-0.0073225927962721,-0.0084421469461525
user_2699,37.0,2,13670.2,0,1,0.9517677023948826,0.1469317379714371,0.0742968144818524
user_2700,60.0,1,7846.5,0,1,-0.0379263897077516,-0.0237937058519379,-0.0372667748627681
user_4841,23.0,1,5733.19,0,1,-0.0105784471602583,-0.0195911102927138,-0.0254228584729996
user_4831,50.0,2,1661.2,0,1,-0.0878111663434174,-0.1483133393119886,0.8095117208267392
user_2703,25.0,2,38.17,0,1,-0.0601265350219508,-0.0967780099591847,-0.4867987843722361
user_2704,18.0,1,1624.0,1,0,-0.0088636778814499,-0.008374195957983,-0.0097698736337095
user_2705,24.0,1,7441.33,0,1,-0.2327945103433476,0.9080443945905624,0.1172216103938166
user_3677,47.0,4,11498.82,1,0,-0.0088636778814499,-0.008374195957983,-0.0097698736337095
user_2707,77.0,1,751.33,0,1,-0.008360831010604,-0.0078875828322115,-0.0091465578432054
user_2708,17.0,1,24.0,1,0,-0.1158262210214182,-0.3260365880861497,0.214398888633284
user_2709,21.0,1,34.49,1,0,-0.0102253721111038,-0.0096713378674832,-0.0119876955579217
user_2710,52.0,1,1142.83,1,0,-0.0089566744225457,-0.0084735988695775,-0.0098926190404259
user_2711,52.0,2,5303.97,0,1,-0.0185792983112114,-0.0170950365960119,-0.0181182675038179
user_2712,22.0,2,1.49,0,1,-0.0167647342194453,-0.0169050232770802,-0.0215527488741415
user_2713,34.0,1,2851.03,0,1,-0.0099429590499682,-0.0094857014729951,-0.0182380115396929
user_2714,58.0,3,21056.97,0,1,-0.0086733185509539,-0.0197995838860359,-0.0179386126902791
user_2715,15.0,1,0.0,1,0,-0.0114063668448765,-0.0110580436371568,-0.0132073327007175
user_2716,29.0,1,1014.0,1,0,-0.0105784471602583,-0.0195911102927138,-0.0254228584729996
user_2717,23.0,3,536.97,0,1,-0.1158262210214182,-0.3260365880861497,0.214398888633284
user_2718,20.0,1,1952.14,1,0,-0.011955060458026,-0.0100262116542784,-0.0147846492579703
user_2719,24.0,1,1930.12,0,1,-0.0084144260088932,-0.0079388147471399,-0.0092127065711152
user_2720,21.0,2,2171.37,0,1,-0.0346639630029758,-0.0425550635008467,-0.0729990159239646
user_4101,41.0,2,31.69,0,1,-0.0077251744517924,-0.0072640222395612,-0.0083693197941902
user_2722,23.0,2,2783.32,0,1,-0.0258903659074592,-0.018640717609547,-0.0240270493883347
user_2723,24.0,1,2091.14,1,0,-0.2327945103433476,0.9080443945905624,0.1172216103938166
user_2724,25.0,1,4381.92,0,1,-0.0103523456949801,-0.0098913867432161,-0.0142153327193676
user_2725,35.0,1,34888.1,1,0,-0.0379263897077516,-0.0237937058519379,-0.0372667748627681
user_2726,18.0,1,284.15,1,0,-0.0118307136655583,-0.0140374616994449,-0.0151403630572832
user_2727,59.0,1,0.0,0,1,-0.0077178181441925,-0.0072568048860264,-0.0083603156911369
user_2728,27.0,2,628.75,1,0,-0.0148144388868384,-0.0103768234202338,-0.0172296515364203
user_2729,25.0,1,9046.23,0,1,-0.0080829734909775,-0.0076146405242617,-0.0088059982951536
user_2730,27.0,2,3460.08,0,1,0.9517677023948826,0.1469317379714371,0.0742968144818524
user_2731,45.0,3,6117.44,1,0,-0.0105784471602583,-0.0195911102927138,-0.0254228584729996
user_2732,23.0,2,316.23,1,0,-0.0387101084830282,-0.0571969806024211,-0.1189870565517403
user_2733,36.0,2,23644.78,0,1,-0.0878111663434174,-0.1483133393119886,0.8095117208267392
user_4121,56.0,3,18588.25,0,1,-0.0109696425553003,-0.0100493932486973,-0.0128669460992046
user_2735,28.0,2,3110.64,1,0,-0.011955060458026,-0.0100262116542784,-0.0147846492579703
user_2736,19.0,1,0.0,1,0,-0.0346639630029758,-0.0425550635008467,-0.0729990159239646
user_2737,18.0,2,9.16,1,0,-0.0348486518490824,-0.0478238556854101,-0.0813983891132997
user_2738,21.0,4,12171.61,0,1,-0.0086330924178821,-0.0158957118566247,-0.0101277707252898
user_2739,78.0,1,29.51,1,0,-0.0878111663434174,-0.1483133393119886,0.8095117208267392
user_2740,19.0,1,342.0,0,1,-0.0167647342194453,-0.0169050232770802,-0.0215527488741415
user_2741,46.0,1,1006.68,1,0,-0.0092287310245314,-0.0087368652151751,-0.010250728981504
user_2742,26.0,3,1726.71,0,1,-0.0092287310245314,-0.0087368652151751,-0.010250728981504
user_2743,19.0,2,3559.0,1,0,-0.0175766826642066,-0.0179841532730525,-0.016038634726247
user_2744,52.0,3,341.96,1,0,-0.0458049384852299,-0.0340192276700686,-0.0604135280731882
user_2745,24.0,2,0.0,0,1,-0.0109674361701455,-0.0105663526564223,-0.012107148043324
user_2746,52.0,1,69.67,1,0,-0.010617110569037,-0.0101827094183631,-0.0129467964320136
user_2747,24.0,1,216.37,0,1,-0.1158262210214182,-0.3260365880861497,0.214398888633284
user_2748,21.0,1,1369.07,1,0,-0.0149586762748768,-0.0120176864765631,-0.0152057951603293
user_2749,25.0,2,2662.0,1,0,-0.0082564970249684,-0.0077844695093583,-0.0090208221553626
user_2750,25.0,1,19343.62,0,1,-0.0086330924178821,-0.0158957118566247,-0.0101277707252898
user_2751,19.0,1,15.71,1,0,-0.0080423014459106,-0.007574446790343,-0.0087567909818463
user_2752,20.0,3,83.62,1,0,-0.0601265350219508,-0.0967780099591847,-0.4867987843722361
user_2753,17.0,2,3.0,1,0,-0.0175766826642066,-0.0179841532730525,-0.016038634726247
user_2754,22.0,3,3249.08,1,0,-0.0099429590499682,-0.0094857014729951,-0.0182380115396929
user_2755,20.0,1,350.79,0,1,-0.0387101084830282,-0.0571969806024211,-0.1189870565517403
