USER_ID,feat1,feat2
user_2112,0.0,2402.0
user_2113,104.0,8438.0
user_2114,9133.0,0.0
user_2115,2073.0,29127.0
user_2116,0.0,0.0
user_2117,0.0,2868.0
user_2118,0.0,1693.0
user_2119,0.0,1522.0
user_2120,7000.0,21293.0
user_2121,2850.0,43181.0
user_2122,0.0,0.0
user_2123,0.0,1478.0
user_2124,0.0,3434.0
user_2125,0.0,0.0
user_2126,0.0,788.0
user_2127,0.0,0.0
user_2128,0.0,0.0
user_2129,550.0,8262.0
user_2130,0.0,0.0
user_2131,432.0,74530.0
user_2132,0.0,0.0
user_2133,0.0,51170.0
user_2134,0.0,2864.0
user_2135,0.0,2996.0
user_2136,0.0,0.0
user_2137,0.0,1521.0
user_2138,0.0,9600.0
user_2139,0.0,880.0
user_2140,0.0,2738.0
user_2141,0.0,10732.0
user_2142,120.0,30992.0
user_2143,0.0,0.0
user_2144,0.0,0.0
user_2145,0.0,1683.0
user_2146,0.0,38093.0
user_2147,0.0,49470.0
user_2148,0.0,0.0
user_2149,0.0,0.0
user_2150,736.0,3292.0
user_2151,0.0,0.0
user_2152,0.0,23740.0
user_2153,0.0,0.0
user_2154,0.0,0.0
user_2155,0.0,6304.0
user_2156,0.0,3332.0
user_2157,0.0,14905.0
user_2158,0.0,5270.0
user_2159,0.0,8838.0
user_2160,0.0,0.0
user_2161,0.0,0.0
user_2162,0.0,7263.0
user_2163,0.0,7196.0
user_2164,496.0,0.0
user_2165,0.0,3704.0
user_2166,3558.0,5138.0
user_2167,0.0,30365.0
user_2168,0.0,0.0
user_2169,0.0,4304.0
user_2170,9000.0,40359.0
user_2171,0.0,7765.0
user_2172,1000.0,13982.0
user_2173,1200.0,27261.0
user_2174,5866.0,29021.0
user_2175,0.0,0.0
user_2176,0.0,2114.0
user_2177,0.0,0.0
user_2178,350.0,4296.0
user_2179,0.0,0.0
user_2180,0.0,5446.0
user_2181,450.0,74623.0
user_2182,0.0,0.0
user_2183,0.0,558.0
user_2184,0.0,0.0
user_2185,0.0,0.0
user_2186,0.0,3676.0
user_2187,0.0,0.0
user_2188,0.0,0.0
user_2189,0.0,0.0
user_2190,1.0,219953.0
user_2191,0.0,0.0
user_2192,0.0,23997.0
user_2193,0.0,2227.0
user_2194,0.0,17722.0
user_2195,0.0,1370.0
user_2196,0.0,0.0
user_2197,0.0,2553.0
user_2198,0.0,0.0
user_2199,0.0,0.0
user_2200,130.0,4672.0
user_2201,16190.0,43169.0
user_2202,1520.0,14362.0
user_2203,1150.0,104824.0
user_2204,0.0,0.0
user_2205,0.0,22411.0
user_2206,0.0,5369.0
user_2207,0.0,0.0
user_2208,0.0,1028.0
user_2209,0.0,0.0
user_2210,0.0,0.0
user_2211,0.0,70459.0
user_2212,0.0,0.0
user_2213,0.0,488.0
user_2214,0.0,0.0
user_2215,0.0,0.0
user_2216,0.0,24212.0
user_2217,0.0,0.0
user_2218,0.0,0.0
user_2219,0.0,15514.0
user_2220,0.0,17662.0
user_2221,10802.0,58212.0
user_2222,0.0,216.0
user_2223,0.0,0.0
user_2224,622.0,31023.0
user_2225,0.0,0.0
user_2226,250.0,45375.0
user_2227,0.0,25758.0
user_2228,10600.0,21683.0
user_2229,0.0,2810.0
user_2230,0.0,0.0
user_2231,0.0,0.0
user_2232,0.0,1071.0
user_2233,0.0,0.0
user_2234,0.0,1022.0
user_2235,890.0,4236.0
user_2236,0.0,8040.0
user_2237,0.0,21315.0
user_2238,0.0,1346.0
user_2239,0.0,0.0
user_2240,0.0,0.0
user_2241,0.0,25226.0
user_2242,0.0,0.0
user_2243,0.0,0.0
user_2244,0.0,3914.0
user_2245,0.0,0.0
user_2246,0.0,0.0
user_2247,0.0,0.0
user_2248,0.0,0.0
user_2249,0.0,54735.0
user_2250,0.0,0.0
user_2251,2770.0,3326.0
user_2252,0.0,2186.0
user_2253,2300.0,79766.0
user_2254,0.0,6870.0
user_2255,400.0,35099.0
user_2256,13794.0,11474.0
user_2257,1450.0,0.0
user_2258,0.0,0.0
user_2259,0.0,0.0
user_2260,0.0,10529.0
user_2261,0.0,15365.0
user_2262,0.0,5152.0
user_2263,0.0,0.0
user_2264,0.0,13575.0
user_2265,0.0,630.0
user_2266,0.0,1242.0
user_2267,0.0,24067.0
user_2268,0.0,6899.0
user_2269,0.0,1579.0
user_2270,0.0,15250.0
user_2271,0.0,6.0
user_2272,0.0,0.0
user_2273,0.0,0.0
user_2274,0.0,0.0
user_2275,0.0,0.0
user_2276,0.0,1486.0
user_2277,0.0,1482.0
user_2278,0.0,0.0
user_2279,0.0,0.0
user_2280,0.0,3056.0
user_2281,0.0,0.0
user_2282,0.0,0.0
user_2283,0.0,0.0
user_2284,0.0,13894.0
user_2285,0.0,0.0
user_2286,0.0,41.0
user_2287,0.0,27042.0
user_2288,630.0,0.0
user_2289,0.0,15950.0
user_2290,0.0,3554.0
user_2291,0.0,21520.0
user_2292,2047.0,0.0
user_2293,0.0,0.0
user_2294,0.0,0.0
user_2295,0.0,4424.0
user_2296,0.0,0.0
user_2297,0.0,0.0
user_2298,0.0,8196.0
user_2299,0.0,0.0
user_2300,0.0,0.0
user_2301,13705.0,21503.0
user_2302,0.0,0.0
user_2303,0.0,3662.0
user_2304,0.0,248.0
user_2305,0.0,2984.0
user_2306,0.0,0.0
user_2307,0.0,3038.0
user_2308,0.0,0.0
user_2309,0.0,0.0
user_2310,0.0,0.0
user_2311,60.0,130421.0
user_2312,0.0,15214.0
user_2313,0.0,9472.0
user_2314,0.0,3686.0
user_2315,2063.0,20491.0
user_2316,0.0,5063.0
user_2317,0.0,25458.0
user_2318,2500.0,9678.0
user_2319,0.0,0.0
user_2320,0.0,0.0
user_2321,0.0,0.0
user_2322,0.0,0.0
user_2323,0.0,2900.0
user_2324,0.0,16490.0
user_2325,0.0,17591.0
user_2326,0.0,1466.0
user_2327,0.0,293.0
user_2328,3525.0,35526.0
user_2329,0.0,5116.0
user_2330,0.0,1967.0
user_2331,0.0,0.0
user_2332,0.0,0.0
user_2333,0.0,623.0
user_2334,0.0,0.0
user_2335,0.0,0.0
user_2336,0.0,0.0
user_2337,43000.0,44025.0
user_2338,0.0,5380.0
user_2339,0.0,0.0
user_2340,0.0,0.0
user_2341,0.0,30205.0
user_2342,0.0,0.0
user_2343,0.0,0.0
user_2344,0.0,29380.0
user_2345,0.0,1709.0
user_2346,850.0,368.0
user_2347,0.0,16728.0
user_2348,0.0,9725.0
user_2349,566.0,0.0
user_2350,0.0,0.0
user_2351,0.0,2347.0
user_2352,0.0,7219.0
user_2353,0.0,0.0
user_2354,0.0,25220.0
user_2355,900.0,3410.0
user_2356,0.0,0.0
user_2357,0.0,0.0
user_2358,0.0,0.0
user_2359,0.0,9743.0
user_2360,0.0,8878.0
user_2361,12452.0,32425.0
user_2362,0.0,3424.0
user_2363,0.0,0.0
user_2364,0.0,468.0
user_2365,0.0,22357.0
user_2366,0.0,0.0
user_2367,0.0,0.0
user_2368,48000.0,5126.0
user_2369,0.0,9420.0
user_2370,494.0,650.0
user_2371,0.0,214.0
user_2372,0.0,0.0
user_2373,440.0,25812.0
user_2374,0.0,3864.0
user_2375,0.0,9483.0
user_2376,0.0,17506.0
user_2377,0.0,0.0
user_2378,0.0,0.0
user_2379,332.0,44984.0
user_2380,2666.0,0.0
user_2381,0.0,0.0
user_2382,0.0,1364.0
user_2383,0.0,0.0
user_2384,0.0,0.0
user_2385,2035.0,28530.0
user_2386,7450.0,1082.0
user_2387,0.0,8842.0
user_2388,320.0,1476.0
user_2389,0.0,0.0
user_2390,0.0,166.0
user_2391,0.0,1550.0
user_2392,0.0,0.0
user_2393,0.0,7576.0
user_2394,0.0,4142.0
user_2395,10832.0,14033.0
user_2396,0.0,26654.0
user_2397,0.0,0.0
user_2398,500.0,1868.0
user_2399,0.0,2588.0
user_2400,0.0,0.0
user_2401,0.0,0.0
user_2402,0.0,12326.0
user_2403,0.0,276.0
user_2404,0.0,0.0
user_2405,5200.0,131511.0
user_2406,0.0,0.0
user_2407,0.0,348.0
user_2408,0.0,0.0
user_2409,0.0,0.0
user_2410,0.0,17158.0
user_2411,0.0,29506.0
user_2412,0.0,6944.0
user_2413,0.0,8834.0
user_2414,0.0,0.0
user_2415,0.0,17470.0
user_2416,500.0,1293.0
user_2417,0.0,1724.0
user_2418,0.0,8033.0
user_2419,0.0,0.0
user_2420,0.0,9780.0
user_2421,0.0,12830.0
user_2422,467.0,26172.0
user_2423,0.0,0.0
user_2424,0.0,0.0
user_2425,0.0,7929.0
user_2426,2200.0,3806.0
user_2427,0.0,5061.0
user_2428,0.0,4874.0
user_2429,0.0,1782.0
user_2430,0.0,27526.0
user_2431,0.0,0.0
user_2432,0.0,41604.0
user_2433,0.0,0.0
user_2434,0.0,1322.0
user_2435,1000.0,9076.0
user_2436,0.0,3158.0
user_2437,0.0,0.0
user_2438,0.0,3056.0
user_2439,0.0,7228.0
user_2440,462.0,4852.0
user_2441,0.0,12882.0
user_2442,0.0,9824.0
user_2443,2500.0,0.0
user_2444,0.0,9274.0
user_2445,0.0,2618.0
user_2446,0.0,0.0
user_2447,0.0,0.0
user_2448,0.0,1394.0
user_2449,2500.0,2114.0
user_2450,0.0,34692.0
user_2451,0.0,0.0
user_2452,0.0,6756.0
user_2453,0.0,5941.0
user_2454,100.0,7129.0
user_2455,233.0,111974.0
user_2456,0.0,20786.0
user_2457,0.0,1353.0
user_2458,522.0,17398.0
user_2459,0.0,2594.0
user_2460,0.0,1334.0
user_2461,0.0,24643.0
user_2462,0.0,0.0
user_2463,0.0,1502.0
user_2464,0.0,4432.0
user_2465,0.0,398.0
user_2466,493.0,327.0
user_2467,74269.0,1648629.0
user_2468,0.0,0.0
user_2469,0.0,1778.0
user_2470,0.0,16135.0
user_2471,0.0,16630.0
user_2472,0.0,0.0
user_2473,25.0,6243.0
user_2474,0.0,0.0
user_2475,1860.0,6712.0
user_2476,0.0,0.0
user_2477,0.0,0.0
user_2478,0.0,0.0
user_2479,0.0,3218.0
user_2480,0.0,2638.0
user_2481,0.0,0.0
user_2482,0.0,66.0
user_2483,0.0,3054.0
user_2484,0.0,723.0
user_2485,0.0,16774.0
user_2486,0.0,0.0
user_2487,0.0,0.0
user_2488,0.0,8955.0
user_2489,0.0,3395.0
user_2490,0.0,0.0
user_2491,2000.0,0.0
user_2492,0.0,0.0
user_2493,0.0,55274.0
user_2494,0.0,468.0
user_2495,0.0,0.0
user_2496,0.0,0.0
user_2497,0.0,0.0
user_2498,0.0,0.0
user_2499,0.0,1454.0
user_2500,525.0,2998.0
user_2501,3726.0,59025.0
user_2502,0.0,0.0
user_2503,0.0,5809.0
user_2504,0.0,14597.0
user_2505,2500.0,42711.0
user_2506,0.0,0.0
user_2507,250.0,15715.0
user_2508,0.0,0.0
user_2509,0.0,0.0
user_2510,0.0,1034.0
user_2511,0.0,181.0
user_2512,5185.0,31260.0
user_2513,0.0,25436.0
user_2514,0.0,0.0
user_2515,0.0,0.0
user_2516,10797.0,2438.0
user_2517,234.0,21207.0
user_2518,0.0,44.0
user_2519,0.0,12992.0
user_2520,0.0,4130.0
user_2521,0.0,0.0
user_2522,1829.0,31261.0
user_2523,0.0,16450.0
user_2524,0.0,2264.0
user_2525,158.0,28084.0
user_2526,0.0,0.0
user_2527,0.0,1946.0
user_2528,3650.0,12971.0
user_2529,0.0,0.0
user_2530,0.0,0.0
user_2531,0.0,9329.0
user_2532,7806.0,6042.0
user_2533,4360.0,22643.0
user_2534,0.0,15366.0
user_2535,0.0,11480.0
user_2536,0.0,6731.0
user_2537,0.0,6458.0
user_2538,0.0,4608.0
user_2539,0.0,0.0
user_2540,0.0,1452.0
user_2541,0.0,0.0
user_2542,0.0,0.0
user_2543,0.0,0.0
user_2544,0.0,0.0
user_2545,0.0,10451.0
user_2546,7500.0,6667.0
user_2547,0.0,3962.0
user_2548,0.0,593.0
user_2549,0.0,0.0
user_2550,0.0,0.0
user_2551,0.0,0.0
user_2552,200.0,3728.0
user_2553,0.0,2990.0
user_2554,500.0,3724.0
user_2555,0.0,6392.0
user_2556,0.0,0.0
user_2557,0.0,0.0
user_2558,442.0,0.0
user_2559,0.0,1989.0
user_2560,0.0,0.0
user_2561,0.0,3876.0
user_2562,0.0,1236.0
user_2563,0.0,0.0
user_2564,0.0,0.0
user_2565,0.0,0.0
user_2566,0.0,0.0
user_2567,0.0,0.0
user_2568,1196.0,3973.0
user_2569,0.0,0.0
user_2570,0.0,1377.0
user_2571,0.0,0.0
user_2572,0.0,13421.0
user_2573,0.0,0.0
user_2574,0.0,2926.0
user_2575,0.0,6304.0
user_2576,0.0,0.0
user_2577,0.0,154.0
user_2578,0.0,0.0
user_2579,0.0,3326.0
user_2580,0.0,15192.0
user_2581,0.0,89.0
user_2582,0.0,14939.0
user_2583,0.0,0.0
user_2584,0.0,5112.0
user_2585,0.0,11722.0
user_2586,0.0,7572.0
user_2587,178.0,9976.0
user_2588,0.0,1910.0
user_2589,0.0,0.0
user_2590,0.0,963.0
user_2591,0.0,63982.0
user_2592,0.0,3632.0
user_2593,0.0,738.0
user_2594,0.0,7500.0
user_2595,0.0,0.0
user_2596,0.0,0.0
user_2597,0.0,613.0
user_2598,0.0,394.0
user_2599,0.0,3904.0
user_2600,0.0,473.0
user_2601,0.0,5754.0
user_2602,0.0,2976.0
user_2603,0.0,0.0
user_2604,0.0,26547.0
user_2605,0.0,0.0
user_2606,0.0,23679.0
user_2607,0.0,2750.0
user_2608,0.0,11542.0
user_2609,0.0,1568.0
user_2610,0.0,7151.0
user_2611,0.0,8916.0
user_2612,0.0,0.0
user_2613,0.0,8944.0
user_2614,0.0,2606.0
user_2615,0.0,0.0
user_2616,0.0,10117.0
user_2617,0.0,738.0
user_2618,0.0,103.0
user_2619,0.0,1249.0
user_2620,0.0,156.0
user_2621,0.0,21494.0
user_2622,0.0,0.0
user_2623,0.0,3770.0
user_2624,0.0,0.0
user_2625,0.0,0.0
user_2626,0.0,7954.0
user_2627,818.0,8151.0
user_2628,0.0,0.0
user_2629,0.0,20083.0
user_2630,0.0,7953.0
user_2631,0.0,3632.0
user_2632,0.0,0.0
user_2633,0.0,413.0
user_2634,0.0,1338.0
user_2635,0.0,0.0
user_2636,0.0,1484.0
user_2637,0.0,0.0
user_2638,2937.0,8484.0
user_2639,0.0,12618.0
user_2640,0.0,12244.0
user_2641,2005.0,0.0
user_2642,0.0,0.0
user_2643,0.0,0.0
user_2644,0.0,0.0
user_2645,0.0,0.0
user_2646,0.0,7096.0
user_2647,95.0,0.0
user_2648,0.0,428.0
user_2649,4095.0,4202.0
user_2650,400.0,5710.0
user_2651,0.0,0.0
user_2652,130.0,0.0
user_2653,0.0,0.0
user_2654,0.0,0.0
user_2655,0.0,2134.0
user_2656,500.0,2418.0
user_2657,0.0,3746.0
user_2658,0.0,2402.0
user_2659,0.0,0.0
user_2660,0.0,0.0
user_2661,0.0,6018.0
user_2662,0.0,5061.0
user_2663,0.0,643.0
user_2664,500.0,87617.0
user_2665,350.0,26439.0
user_2666,0.0,36680.0
user_2667,0.0,13323.0
user_2668,0.0,0.0
user_2669,350.0,6662.0
user_2670,0.0,0.0
user_2671,730.0,0.0
user_2672,0.0,3696.0
user_2673,0.0,1286.0
user_2674,0.0,30790.0
user_2675,2323.0,7074.0
user_2676,0.0,1056.0
user_2677,13772.0,3316.0
user_2678,0.0,4628.0
user_2679,0.0,0.0
user_2680,0.0,0.0
user_2681,0.0,24400.0
user_2682,0.0,2894.0
user_2683,0.0,144.0
user_2684,600.0,8922.0
user_2685,0.0,5215.0
user_2686,0.0,0.0
user_2687,3722.0,2927.0
user_2688,0.0,10418.0
user_2689,184.0,23745.0
user_2690,0.0,3974.0
user_2691,0.0,2840.0
user_2692,644.0,20192.0
user_2693,0.0,0.0
user_2694,0.0,0.0
user_2695,0.0,0.0
user_2696,0.0,713.0
user_2697,0.0,0.0
user_2698,0.0,0.0
user_2699,0.0,3950.0
user_2700,0.0,6183.0
user_2701,0.0,0.0
user_2702,0.0,0.0
user_2703,0.0,0.0
user_2704,0.0,0.0
user_2705,0.0,1622.0
user_2706,0.0,0.0
user_2707,0.0,2563.0
user_2708,0.0,24353.0
user_2709,0.0,2210.0
user_2710,0.0,0.0
user_2711,0.0,38618.0
user_2712,0.0,319.0
user_2713,0.0,0.0
user_2714,0.0,3880.0
user_2715,0.0,0.0
user_2716,701.0,45842.0
user_2717,0.0,0.0
user_2718,0.0,3494.0
user_2719,0.0,0.0
user_2720,27850.0,44468.0
user_2721,0.0,0.0
user_2722,0.0,1598.0
user_2723,0.0,0.0
user_2724,0.0,0.0
user_2725,0.0,0.0
user_2726,8830.0,10781.0
user_2727,0.0,5620.0
user_2728,0.0,2660.0
user_2729,0.0,281.0
user_2730,0.0,0.0
user_2731,1300.0,9841.0
user_2732,0.0,0.0
user_2733,0.0,24611.0
user_2734,0.0,815.0
user_2735,3000.0,4118.0
user_2736,80.0,0.0
user_2737,0.0,37813.0
user_2738,0.0,2414.0
user_2739,0.0,2720.0
user_2740,0.0,6282.0
user_2741,0.0,1013.0
user_2742,2023.0,10484.0
user_2743,0.0,0.0
user_2744,0.0,0.0
user_2745,0.0,2528.0
user_2746,0.0,10210.0
user_2747,0.0,0.0
user_2748,200.0,0.0
user_2749,0.0,2264.0
user_2750,0.0,0.0
user_2751,363.0,7534.0
user_2752,0.0,0.0
user_2753,0.0,0.0
user_2754,0.0,0.0
user_2755,429.0,159526.0
user_2756,10580.0,9682.0
user_2757,0.0,0.0
user_2758,0.0,0.0
user_2759,0.0,13795.0
user_2760,1555.0,2384.0
user_2761,0.0,0.0
user_2762,0.0,0.0
user_2763,0.0,0.0
user_2764,0.0,0.0
user_2765,0.0,0.0
user_2766,3.0,62847.0
user_2767,0.0,0.0
user_2768,0.0,2504.0
user_2769,0.0,0.0
user_2770,0.0,658.0
user_2771,0.0,0.0
user_2772,0.0,0.0
user_2773,0.0,7283.0
user_2774,0.0,0.0
user_2775,0.0,0.0
user_2776,0.0,1933.0
user_2777,500.0,12843.0
user_2778,0.0,30364.0
user_2779,0.0,0.0
user_2780,0.0,1172.0
user_2781,0.0,0.0
user_2782,0.0,36665.0
user_2783,300.0,818.0
user_2784,0.0,9725.0
user_2785,0.0,8933.0
user_2786,0.0,0.0
user_2787,0.0,2916.0
user_2788,0.0,43052.0
user_2789,0.0,23440.0
user_2790,768.0,9461.0
user_2791,0.0,17668.0
user_2792,10.0,3300.0
user_2793,0.0,151.0
user_2794,0.0,1574.0
user_2795,0.0,0.0
user_2796,0.0,868.0
user_2797,0.0,0.0
user_2798,547.0,8025.0
user_2799,0.0,2468.0
user_2800,0.0,141.0
user_2801,0.0,0.0
user_2802,0.0,0.0
user_2803,0.0,11635.0
user_2804,0.0,1388.0
user_2805,0.0,10770.0
user_2806,0.0,0.0
user_2807,0.0,2318.0
user_2808,21.0,4345.0
user_2809,0.0,1038.0
user_2810,0.0,0.0
user_2811,0.0,13223.0
user_2812,0.0,0.0
user_2813,0.0,156861.0
user_2814,0.0,328.0
user_2815,0.0,0.0
user_2816,0.0,0.0
user_2817,0.0,683.0
user_2818,0.0,21901.0
user_2819,637.0,14398.0
user_2820,0.0,9426.0
user_2821,0.0,0.0
user_2822,0.0,0.0
user_2823,0.0,0.0
user_2824,2036.0,105517.0
user_2825,0.0,0.0
user_2826,1205.0,12646.0
user_2827,0.0,0.0
user_2828,0.0,1136.0
user_2829,5873.0,0.0
user_2830,0.0,58591.0
user_2831,0.0,4386.0
user_2832,0.0,0.0
user_2833,0.0,15382.0
user_2834,7570.0,0.0
user_2835,0.0,39426.0
user_2836,0.0,0.0
user_2837,0.0,323.0
user_2838,0.0,2510.0
user_2839,0.0,0.0
user_2840,0.0,5622.0
user_2841,14700.0,14477.0
user_2842,0.0,3866.0
user_2843,0.0,7050.0
user_2844,0.0,1768.0
user_2845,950.0,15986.0
user_2846,0.0,3440.0
user_2847,0.0,13373.0
user_2848,17.0,0.0
user_2849,0.0,0.0
user_2850,300.0,19366.0
user_2851,0.0,0.0
user_2852,4346.0,15429.0
user_2853,0.0,0.0
user_2854,900.0,5168.0
user_2855,0.0,4778.0
user_2856,0.0,36002.0
user_2857,0.0,4238.0
user_2858,0.0,21350.0
user_2859,0.0,0.0
user_2860,0.0,8064.0
user_2861,0.0,0.0
user_2862,0.0,39516.0
user_2863,0.0,0.0
user_2864,0.0,0.0
user_2865,8.0,0.0
user_2866,0.0,25603.0
user_2867,0.0,10374.0
user_2868,0.0,7566.0
user_2869,0.0,0.0
user_2870,0.0,0.0
user_2871,0.0,79.0
user_2872,0.0,1331.0
user_2873,0.0,0.0
user_2874,0.0,9833.0
user_2875,1750.0,27583.0
user_2876,0.0,1466.0
user_2877,50000.0,25375.0
user_2878,0.0,6073.0
user_2879,0.0,0.0
user_2880,0.0,8944.0
user_2881,0.0,0.0
user_2882,475.0,22788.0
user_2883,9035.0,9168.0
user_2884,0.0,0.0
user_2885,0.0,131931.0
user_2886,0.0,2138.0
user_2887,0.0,1261.0
user_2888,0.0,0.0
user_2889,0.0,0.0
user_2890,0.0,8004.0
user_2891,0.0,25914.0
user_2892,1754.0,0.0
user_2893,0.0,3350.0
user_2894,0.0,43640.0
user_2895,0.0,0.0
user_2896,0.0,10567.0
user_2897,0.0,0.0
user_2898,368.0,0.0
user_2899,0.0,0.0
user_2900,0.0,0.0
user_2901,0.0,0.0
user_2902,0.0,0.0
user_2903,0.0,4268.0
user_2904,500.0,29699.0
user_2905,2350.0,56041.0
user_2906,23380.0,64651.0
user_2907,0.0,0.0
user_2908,0.0,59.0
user_2909,322.0,12420.0
user_2910,0.0,4488.0
user_2911,0.0,6246.0
user_2912,0.0,0.0
user_2913,0.0,2586.0
user_2914,0.0,1154.0
user_2915,0.0,408.0
user_2916,0.0,668.0
user_2917,0.0,13455.0
user_2918,0.0,1040.0
user_2919,0.0,0.0
user_2920,0.0,2642.0
user_2921,0.0,12391.0
user_2922,0.0,54922.0
user_2923,240.0,0.0
user_2924,750.0,11779.0
user_2925,4682.0,111255.0
user_2926,0.0,21481.0
user_2927,0.0,0.0
user_2928,0.0,0.0
user_2929,0.0,7459.0
user_2930,0.0,0.0
user_2931,21300.0,63731.0
user_2932,0.0,3224.0
user_2933,2646.0,2678.0
user_2934,350.0,23791.0
user_2935,0.0,728.0
user_2936,12490.0,2118.0
user_2937,0.0,9425.0
user_2938,0.0,1789.0
user_2939,0.0,0.0
user_2940,0.0,2828.0
user_2941,0.0,3740.0
user_2942,0.0,0.0
user_2943,0.0,0.0
user_2944,0.0,13861.0
user_2945,0.0,7620.0
user_2946,0.0,16597.0
user_2947,0.0,0.0
user_2948,60.0,2639.0
user_2949,0.0,14850.0
user_2950,0.0,0.0
user_2951,0.0,0.0
user_2952,0.0,0.0
user_2953,470.0,0.0
user_2954,0.0,0.0
user_2955,0.0,4046.0
user_2956,2788.0,0.0
user_2957,4207.0,3224.0
user_2958,0.0,0.0
user_2959,242.0,0.0
user_2960,494.0,9108.0
user_2961,0.0,3200.0
user_2962,0.0,0.0
user_2963,0.0,0.0
user_2964,0.0,2810.0
user_2965,0.0,0.0
user_2966,0.0,96.0
user_2967,0.0,0.0
user_2968,0.0,17422.0
user_2969,0.0,26659.0
user_2970,0.0,5944.0
user_2971,2177.0,26281.0
user_2972,5124.0,3864.0
user_2973,0.0,1806.0
user_2974,0.0,19222.0
user_2975,0.0,0.0
user_2976,3140.0,2790.0
user_2977,500.0,156.0
user_2978,0.0,5036.0
user_2979,0.0,18225.0
user_2980,0.0,0.0
user_2981,0.0,33778.0
user_2982,0.0,2480.0
user_2983,500.0,6590.0
user_2984,0.0,11856.0
user_2985,0.0,28593.0
user_2986,8014.0,5072.0
user_2987,0.0,3806.0
user_2988,0.0,1910.0
user_2989,0.0,0.0
user_2990,0.0,4052.0
user_2991,0.0,1544.0
user_2992,0.0,30262.0
user_2993,0.0,17362.0
user_2994,0.0,5545.0
user_2995,0.0,38055.0
user_2996,400.0,8227.0
user_2997,480.0,17482.0
user_2998,0.0,198913.0
user_2999,0.0,1870.0
user_3000,1472.0,67788.0
user_3001,0.0,12503.0
user_3002,0.0,0.0
user_3003,0.0,8845.0
user_3004,0.0,0.0
user_3005,0.0,0.0
user_3006,0.0,1928.0
user_3007,0.0,0.0
user_3008,903.0,14180.0
user_3009,100.0,37161.0
user_3010,0.0,9197.0
user_3011,0.0,4034.0
user_3012,0.0,1838.0
user_3013,0.0,0.0
user_3014,0.0,3050.0
user_3015,50.0,19593.0
user_3016,0.0,0.0
user_3017,1268.0,65155.0
user_3018,2000.0,78935.0
user_3019,0.0,61173.0
user_3020,0.0,32149.0
user_3021,0.0,1358.0
user_3022,5780.0,3851.0
user_3023,0.0,0.0
user_3024,0.0,4670.0
user_3025,0.0,0.0
user_3026,500.0,3041.0
user_3027,0.0,53527.0
user_3028,0.0,29024.0
user_3029,0.0,0.0
user_3030,0.0,4156.0
user_3031,0.0,0.0
user_3032,0.0,0.0
user_3033,0.0,13990.0
user_3034,0.0,3902.0
user_3035,0.0,0.0
user_3036,0.0,66536.0
user_3037,630.0,20090.0
user_3038,0.0,0.0
user_3039,0.0,0.0
user_3040,18900.0,35192.0
user_3041,0.0,638.0
user_3042,748.0,4852.0
user_3043,0.0,0.0
user_3044,0.0,0.0
user_3045,12545.0,18048.0
user_3046,0.0,0.0
user_3047,0.0,18263.0
user_3048,0.0,2780.0
user_3049,0.0,28467.0
user_3050,0.0,0.0
user_3051,0.0,6756.0
user_3052,0.0,1412.0
user_3053,0.0,7084.0
user_3054,493.0,0.0
user_3055,213.0,0.0
user_3056,0.0,4880.0
user_3057,0.0,5644.0
user_3058,0.0,0.0
user_3059,0.0,7362.0
user_3060,0.0,0.0
user_3061,195.0,0.0
user_3062,0.0,0.0
user_3063,195.0,6738.0
user_3064,0.0,0.0
user_3065,0.0,3902.0
user_3066,7005.0,15151.0
user_3067,0.0,5853.0
user_3068,308.0,170989.0
user_3069,0.0,5127.0
user_3070,0.0,0.0
user_3071,0.0,40663.0
user_3072,0.0,7726.0
user_3073,0.0,0.0
user_3074,0.0,0.0
user_3075,611.0,2024.0
user_3076,0.0,0.0
user_3077,0.0,758.0
user_3078,0.0,0.0
user_3079,0.0,573.0
user_3080,0.0,0.0
user_3081,0.0,413.0
user_3082,0.0,0.0
user_3083,0.0,653.0
user_3084,0.0,11441.0
user_3085,0.0,76.0
user_3086,0.0,0.0
user_3087,0.0,2840.0
user_3088,615.0,26409.0
user_3089,2700.0,23789.0
user_3090,936.0,11045.0
user_3091,0.0,4010.0
user_3092,0.0,5533.0
user_3093,0.0,1589.0
user_3094,0.0,28858.0
user_3095,0.0,0.0
user_3096,0.0,0.0
user_3097,0.0,18398.0
user_3098,0.0,0.0
user_3099,0.0,171.0
user_3100,0.0,6744.0
user_3101,1000.0,4662.0
user_3102,769.0,0.0
user_3103,0.0,14065.0
user_3104,0.0,0.0
user_3105,0.0,14388.0
user_3106,0.0,50589.0
user_3107,0.0,24474.0
user_3108,0.0,0.0
user_3109,0.0,10996.0
user_3110,0.0,0.0
user_3111,0.0,4724.0
user_3112,0.0,7690.0
user_3113,0.0,0.0
user_3114,0.0,4004.0
user_3115,0.0,24068.0
user_3116,50.0,0.0
user_3117,100.0,26727.0
user_3118,0.0,6205.0
user_3119,0.0,933.0
user_3120,0.0,0.0
user_3121,4975.0,46677.0
user_3122,0.0,16851.0
user_3123,0.0,14791.0
user_3124,12.0,1974.0
user_3125,2472.0,45335.0
user_3126,0.0,44601.0
user_3127,0.0,23484.0
user_3128,200.0,30792.0
user_3129,1497.0,8835.0
user_3130,0.0,10496.0
user_3131,0.0,6722.0
user_3132,0.0,23660.0
user_3133,0.0,4710.0
user_3134,0.0,41253.0
